grocery,food,other
1354,1485,692
1045,759,1461
2186,336,2805
599,823,284
1214,975,3031
1980,1342,2572
142,280,2386
1345,1495,2380
730,646,887
276,258,1394
874,193,2920
2216,1145,1737
2202,1215,2169
1358,506,2142
986,1326,1497
791,701,1128
2817,145,1503
2996,306,950
665,710,2550
1597,187,577
262,215,2732
2642,132,3273
1174,1006,2006
401,868,2536
1105,1189,2910
633,1089,1506
734,885,2150
2162,856,2895
2203,567,604
1592,675,2411
802,768,294
2325,1233,2799
2642,831,2537
1484,930,3079
2168,593,673
799,467,3034
1977,92,3074
1977,1023,161
2820,238,2058
994,768,728
848,500,114
554,584,550
1290,245,2233
1506,649,763
1551,130,791
2144,1036,519
2462,820,2151
900,837,1805
1475,499,1197
580,696,1823
1357,731,2577
2439,0,1923
211,1115,1000
916,457,942
240,543,3141
2779,1341,117
2380,776,2412
2445,566,280
1592,450,2489
2850,780,2513
1678,1278,1158
1813,1396,1215
1210,1086,1618
2341,908,2341
2067,271,568
2505,533,134
2493,130,631
2916,1457,3411
1966,27,1352
280,1348,2695
910,1133,2014
2942,411,2515
2647,410,1447
251,104,1347
985,850,1346
1795,55,1928
2992,738,85
398,365,1345
1450,360,3104
123,334,1748
1243,280,2698
392,134,360
855,1401,1614
549,1271,735
940,129,1690
60,891,629
1837,712,1840
759,703,314
2989,1421,1981
2680,106,9
1738,1271,1834
907,1433,2342
1992,1293,2033
1443,1275,3035
1913,1039,1252
2466,503,265
2975,923,938
1372,1126,1981
136,1495,1648
62,495,883
2162,410,1613
719,1097,2509
1419,3,6
2552,905,3011
876,1414,1341
2172,1146,2352
1604,294,1223
695,1169,779
439,581,783
1346,340,1820
1176,961,1505
656,186,2658
2760,1182,784
652,285,2048
1574,998,2359
2903,1297,1947
1741,241,298
2645,558,3181
885,760,2202
123,893,3362
1294,787,321
717,1227,1541
1358,941,3246
964,1342,248
376,806,505
2701,803,1451
254,94,1877
1196,1114,2335
1660,134,2294
2718,533,1414
2076,980,2369
2930,211,476
983,214,3349
1538,699,2843
368,1488,2285
1270,1328,2419
2698,577,3432
2282,220,1779
2916,186,1368
2078,571,2183
512,931,2180
811,504,2772
2332,35,626
2367,1323,900
2438,665,905
2012,314,417
2941,510,94
2552,1209,1947
1633,1036,86
773,474,2720
959,267,22
2411,463,3251
2613,898,2235
2551,45,2763
2620,632,2599
766,328,712
336,228,2411
629,975,2852
49,889,1276
2113,736,2845
2356,412,2878
2593,197,845
1059,278,3194
851,1319,1492
1829,766,294
92,394,611
1906,1470,838
946,958,2945
2832,1202,1231
770,309,2069
741,930,2485
456,1304,873
1891,1129,2443
1398,312,784
2263,412,3034
162,1177,2299
1271,154,1000
1261,546,1731
946,300,3444
2705,1305,214
1797,739,1417
738,23,1239
112,1462,1612
2740,1273,6
2674,918,2472
84,946,1747
291,160,536
2272,1392,696
1442,58,1789
2908,1406,2279
2465,737,2790
2627,640,3096
1204,1376,3479
2684,1431,783
1869,775,3265
2344,462,1727
2144,864,135
1978,409,3098
1465,115,2865
76,140,2340
2544,166,1317
1917,701,2917
2559,146,2658
1006,1285,826
1291,293,3054
1975,1257,2249
1426,180,3281
769,1318,1664
2304,403,2998
1061,1125,1423
891,1073,2672
2782,138,1678
349,458,2781
2239,950,1814
159,273,2449
2223,417,3482
354,506,2188
2615,193,3190
13,427,2043
1360,588,3372
2590,190,2591
104,1190,1353
1414,261,19
267,1091,2885
69,1173,1943
794,137,1623
1868,530,805
2085,774,3179
316,1024,2516
2512,1181,733
2570,55,1462
2755,1477,1133
173,1024,2528
2490,1151,368
1940,512,2735
1514,839,2525
2511,1298,2678
2978,1043,811
322,670,983
726,1171,17
2201,1455,1338
2140,37,496
1109,996,1165
300,1201,2322
1765,294,518
2913,324,2244
443,1052,2231
2862,657,2977
1350,1463,690
1613,1375,3399
1501,1443,1541
1969,535,287
684,748,3393
2468,255,218
391,403,760
1809,886,3154
962,428,418
1625,271,793
425,212,2709
1560,1323,3484
858,79,415
2486,392,2787
133,1216,798
1419,800,2582
2799,125,2069
2690,1280,6
1629,87,2021
668,1177,1092
450,133,2466
2872,1381,3319
2000,170,1854
560,1006,2961
411,1384,56
779,316,912
2843,557,881
2454,441,672
1861,794,21
2616,527,555
242,1495,3466
841,1245,801
1108,345,1867
1687,710,1138
1648,1234,1083
16,699,1229
2222,306,3016
2379,551,661
1976,2,3339
2792,686,830
2106,423,1726
864,571,1602
407,343,3397
2215,817,2844
2477,757,1682
2174,774,359
1304,769,1557
2741,703,781
1863,678,1672
788,157,2523
355,874,2924
1142,469,2573
351,1223,1147
916,318,2082
32,986,882
1969,640,485
1630,1024,2354
224,461,2538
2965,770,155
2542,240,813
615,459,1418
2998,964,2805
2558,623,1685
953,1312,471
2382,15,3130
2357,440,627
2146,59,591
1466,677,702
2575,527,643
1213,1399,876
2823,1493,696
706,1005,2978
2206,618,357
2255,1146,3111
1629,236,2296
2011,24,2290
1959,1393,3097
558,701,3271
2495,1058,559
1647,1184,131
2500,1071,1571
1936,153,2291
2748,1324,2573
1085,1120,3350
431,1397,1360
251,1452,3311
1360,1316,1527
796,1396,3323
715,295,3202
2537,968,2444
310,227,444
2878,54,2599
1156,1236,3222
1510,1096,239
2702,164,1817
2416,337,1481
2162,1496,3100
476,819,1883
846,1039,2073
2886,352,2547
527,992,189
1848,1472,1632
475,1171,3493
12,1092,2954
2741,230,701
1770,1118,3496
2377,618,2492
748,26,2447
2864,481,2036
2934,303,1142
463,375,595
679,1239,3115
2808,128,2951
1549,1150,1206
529,1125,2241
2255,95,1988
2671,283,1804
1015,464,377
1398,440,551
1032,1417,643
1586,283,1314
2630,904,1992
511,793,127
1745,417,1471
2064,1476,2790
177,1282,1966
1088,48,1875
2350,802,841
2844,245,3083
1218,891,3346
2085,18,3413
1603,122,2707
374,1037,1890
207,5,594
1051,686,2145
416,801,762
2482,659,1791
239,521,1095
2856,816,744
345,854,3328
1503,544,3009
2977,871,280
1904,108,2536
2954,923,2622
2999,1386,3440
2659,203,3472
861,37,1055
1541,450,1438
2480,760,3417
778,871,756
14,371,207
2055,1192,3019
1095,560,708
2440,704,1961
43,537,1327
2781,1177,26
508,1414,1568
266,955,1836
866,1345,1388
2624,319,2376
346,370,2550
1654,647,1397
2404,877,1180
2999,308,559
103,888,600
1299,1042,415
1920,1355,2464
2908,355,769
1170,1453,2942
631,542,3121
1097,736,2154
2113,207,1202
1271,148,2182
1476,1028,848
1520,784,1832
2188,596,2446
1900,1185,919
1042,1373,1929
1656,1294,351
2828,44,3169
44,1386,2838
135,720,3232
1147,372,2189
459,1285,3100
938,1312,2445
2701,1386,1250
1274,975,2481
2797,366,1844
2774,348,1302
1242,1246,1308
1677,601,2982
540,611,1683
1788,553,3080
638,594,1046
2238,602,2785
2262,990,1712
691,1153,1564
2977,1116,3179
562,742,1616
1084,1256,431
866,617,1852
13,638,655
783,133,2402
2554,283,2722
2618,802,3132
1790,493,2251
1767,458,982
2531,409,2795
931,495,407
2604,1430,958
976,1123,2542
1796,1075,3005
2261,375,1382
2559,233,1262
2404,635,546
51,737,2961
1241,531,943
1485,1365,673
620,96,811
894,1179,2775
495,39,380
568,1424,1868
2210,212,2522
566,556,1210
1548,1291,1887
776,306,111
231,191,2912
34,37,223
2218,387,2504
309,302,3319
2983,274,2933
1586,1419,1456
2240,107,2511
1849,694,2062
1302,700,524
1877,768,1672
1134,1330,3194
211,1480,2519
579,1391,3062
2101,1193,1551
1299,1061,1727
219,969,1078
2726,435,2733
2624,436,1543
2228,482,3360
2347,901,3271
2152,627,701
1372,701,3127
568,848,1898
2754,359,2833
653,323,587
1851,825,12
1324,1304,1532
1559,565,3400
1559,806,196
73,133,2194
1341,253,242
2603,983,1359
1152,32,2240
2088,16,2033
1662,1248,1031
1931,366,2773
629,1197,819
2990,1293,1867
2203,514,1717
1512,510,293
150,1180,479
271,60,764
1231,820,455
2952,1360,3247
2052,541,680
1619,890,1073
154,343,1350
581,56,1440
2077,1450,1422
576,610,2209
904,1274,1512
2882,762,1726
2363,625,2078
2672,970,2261
1275,286,64
2270,307,3352
2724,1173,3462
2708,750,1289
311,513,3184
2602,233,3053
2688,1232,3109
635,828,3197
250,783,2106
914,1275,375
826,80,1935
326,1095,1192
514,1291,1793
2057,811,1107
1952,471,133
1331,1129,2333
2110,394,2859
255,278,3023
173,527,2024
534,1259,1884
2269,1274,2208
2260,552,2805
2870,758,1277
1192,547,2677
255,1274,1969
2266,1204,1741
1958,302,1427
217,206,3048
647,44,3286
2317,460,573
761,450,675
2442,831,1793
1165,771,1874
1773,371,1079
784,1227,2172
264,156,3359
1533,1399,514
1748,756,786
2184,348,2552
22,367,2709
340,801,636
2593,1370,639
3,552,394
263,331,3071
1172,233,2838
245,1075,1377
2951,1248,789
110,429,1785
2381,1410,1148
1608,680,704
2786,446,2128
1803,1374,3063
1228,520,380
507,706,1420
148,1474,3468
1637,137,2081
1065,794,1268
266,1120,177
932,40,555
1723,541,2290
137,37,3453
259,1246,1101
1357,730,599
1722,303,2546
2129,1067,1071
2463,916,1953
733,1031,3013
2241,1282,906
2805,1195,1057
2140,1087,2705
1556,1119,1832
2300,1489,1471
2565,411,1477
260,817,1684
2869,402,2030
1926,1343,509
2503,309,2860
815,977,946
1774,140,2488
284,540,1794
914,680,763
1047,460,2951
337,62,955
1514,944,861
1857,511,3306
1313,555,1025
699,1250,3333
1725,1083,3300
2641,1155,1274
2001,825,3016
1170,483,2826
284,1478,1991
1781,1103,262
2729,549,2532
1863,1436,1825
836,809,1624
2054,1186,2302
899,7,2927
2566,706,1014
2487,1322,1803
2615,945,1709
2370,68,1029
2144,579,1094
1145,173,2857
100,913,2791
2602,414,2032
1749,1133,618
1072,321,1269
1506,429,1309
2636,826,3409
2527,921,3070
9,877,2432
7,66,3483
1158,51,427
245,136,265
2443,1405,2125
2497,1155,2370
2509,963,2797
1421,151,78
235,1078,700
1977,618,3296
2266,175,3131
1425,208,1007
209,300,2877
1282,1358,2754
967,514,2135
2884,1168,1972
142,659,65
394,1326,848
177,448,2475
2471,370,701
2180,534,2515
2179,294,1822
2896,1176,1475
1658,1209,541
721,1004,1895
562,344,1413
703,860,167
1941,784,1863
983,1466,2490
2788,391,2933
2869,390,905
1307,785,1656
2451,58,1696
1047,904,658
2076,120,2245
1111,507,121
1654,682,903
537,584,1351
2988,225,868
403,1018,2292
0,353,1832
2012,585,220
2636,1089,1357
867,102,2089
1756,353,1547
1786,560,2613
2344,831,7
2054,772,3029
872,1269,1851
1636,14,1830
931,26,2869
1409,44,2556
1267,15,359
248,1150,2251
1186,815,1023
1244,1105,1914
1777,1165,1805
1491,87,338
237,333,1461
1407,211,3334
182,528,453
1222,97,234
683,1477,1171
2821,1047,2737
2003,1156,1353
302,311,1082
1165,859,549
166,999,1770
646,305,1338
342,752,1513
2314,1439,142
86,287,1055
1259,728,2524
2953,715,1056
2723,1315,2721
2097,4,3428
2897,480,791
306,389,2990
2491,346,2523
549,907,3309
2777,504,2523
357,723,181
2911,1450,2483
989,1262,1510
1692,894,221
982,336,3220
1131,2,281
562,1191,2456
76,1215,1346
531,799,880
2239,436,646
2776,518,748
2683,265,847
764,569,2092
367,607,1620
366,520,1981
2709,848,3392
1219,1485,2235
2593,1174,2391
172,578,1768
1049,286,1401
2110,1364,2525
214,644,1152
1514,451,2561
732,299,52
1898,1297,1020
2796,1437,3491
1465,728,1876
670,1238,1298
1122,325,42
268,1392,1075
1401,632,3149
2682,525,19
2960,1118,735
2423,161,3429
1376,1389,2747
2957,727,1098
2803,1472,2385
1897,922,406
2251,1159,2375
2975,419,527
155,96,2867
256,850,2486
29,333,930
158,952,1634
1197,1309,2684
2545,417,1162
2861,108,2231
828,8,1760
500,466,428
228,1320,2651
754,709,2386
2906,130,2198
50,248,288
425,887,113
608,258,1237
616,815,3428
979,1293,1332
2675,1233,1001
965,48,778
511,821,3378
1593,479,2086
2615,1405,1520
413,1127,2019
2590,42,2896
2800,1473,542
551,1267,1881
842,1043,281
236,544,1977
946,385,2143
921,1459,443
350,94,1480
1650,601,2909
2574,1120,2739
2523,438,3010
418,1063,1811
1886,1032,2021
1372,556,2554
668,1228,2362
1569,1472,2481
2404,1440,2520
493,744,2648
1636,1395,830
2182,1500,1947
1260,950,2976
511,1037,786
135,713,2243
2438,295,1029
886,207,3013
1920,767,3379
2430,1440,386
576,1449,3354
1603,1355,3177
1131,1231,2175
268,36,1572
479,557,1076
995,900,1642
1766,1211,1828
2174,1048,3386
1839,731,314
1083,609,2089
2541,1278,337
2109,1351,1265
991,406,1050
547,1092,3033
1476,232,679
886,237,1777
1036,371,3207
1725,1002,1022
2920,1154,366
2246,974,2766
284,454,1389
1548,494,2607
598,303,479
2686,635,339
1672,1456,204
1694,230,759
2029,1305,1196
546,1035,2209
165,54,3358
1570,485,2869
660,1403,2349
1954,285,1949
513,302,1526
2996,73,2588
883,1220,3072
2983,856,2834
2600,632,230
1433,697,752
576,1022,1124
2405,916,3075
2836,650,2742
1668,440,1870
770,173,2642
2573,173,1201
2002,244,101
594,844,1468
2779,412,2562
2396,458,1509
130,273,577
2469,1118,3109
2913,1100,478
2117,1107,206
658,503,1762
2901,918,1218
1846,740,313
697,15,2891
2616,187,2127
1809,821,2643
2588,697,3415
1492,47,1651
1442,903,2727
472,759,601
2646,236,344
2407,1415,592
2888,614,3337
828,187,1681
714,780,213
374,1267,316
1659,1204,1279
197,793,1951
2612,853,3403
2135,1333,3425
478,1201,3241
342,296,463
1384,891,3492
2810,521,2515
2113,302,1195
2527,1017,2510
304,949,1641
442,1307,1342
18,953,527
589,344,261
1682,807,2661
2548,658,896
473,349,1541
1137,383,473
1701,1438,2358
1290,1490,516
709,730,2110
2109,988,192
1927,1217,2132
1894,24,2746
2315,947,3287
1961,12,1265
1624,537,3376
1392,1260,1756
1154,87,482
1646,289,3041
2936,349,1001
2999,1092,1081
2454,1446,1857
2852,1099,1789
2979,634,3101
1223,687,2387
334,155,2372
1857,1281,1570
910,1464,1543
2713,844,2255
1334,480,1187
384,987,115
1533,927,492
792,164,865
835,864,2073
1379,1118,4
161,819,1282
2532,814,123
1638,9,177
1400,896,2865
2300,655,202
2901,1357,2611
709,1186,1358
2902,1304,526
1320,1027,2507
646,1275,1644
1692,840,1845
980,1406,351
968,1452,2904
498,1400,2113
1992,1061,2844
2090,106,2956
1323,660,385
2402,483,1846
1178,171,3469
1766,1030,2550
2815,284,2898
2054,1319,1774
850,318,3339
1937,737,2247
1983,939,2177
2083,808,734
1811,659,111
2694,49,2467
2949,194,2393
838,1021,1143
936,943,2849
462,963,1351
998,710,969
1191,331,2697
1996,988,2312
461,979,1661
1366,762,1856
2809,1221,3060
1117,1166,2867
1706,1319,631
114,573,3075
1955,179,295
2016,526,1803
2091,1020,800
2534,1138,2951
28,985,1109
191,668,3434
813,757,1717
1065,877,177
2568,188,264
2163,1362,196
1556,131,1951
1403,184,2707
874,399,2981
955,1265,2476
1361,1226,867
1755,746,2025
2151,1041,2278
2208,1287,1993
2285,31,1339
541,1325,635
2057,459,1724
1727,783,1520
447,821,2064
2587,989,756
2246,859,1447
1226,1099,2845
76,1460,152
529,478,415
1472,784,1112
1284,237,2167
443,498,405
147,960,1907
1617,102,1716
2601,1482,1075
254,83,20
822,760,2106
2532,1131,403
1675,1443,1350
2207,1157,1368
1103,1092,1602
1940,213,364
1666,515,2221
1169,1290,1214
1202,1032,2917
1849,159,1724
2356,1433,690
1545,651,830
2935,1222,1333
2956,1032,1
2747,690,2069
402,783,2965
1108,1247,1686
1515,203,655
982,169,1386
2738,851,1060
693,452,820
2459,518,2465
1857,361,576
2010,876,2828
892,324,2298
1183,872,939
313,340,2223
2731,316,768
1440,550,3478
1486,1274,241
1822,1042,1715
1612,601,1645
1524,438,1494
2340,516,720
1592,779,348
2610,327,2655
13,567,2526
860,1361,901
299,1322,302
1927,814,3161
1097,777,1256
799,1368,2942
2387,817,1931
2757,92,1386
2785,753,1124
142,683,3158
1815,934,22
443,232,2286
2466,90,1188
1500,1055,350
2916,512,58
1209,635,2828
216,239,3330
2529,125,779
2631,1084,3100
1128,401,2766
438,630,1349
2058,1384,137
1528,36,2962
2780,1296,2545
2171,917,3059
517,699,2969
729,1462,3033
858,728,3175
577,418,297
2829,566,3324
483,678,817
1812,1380,290
2662,319,1980
1916,1483,1251
2939,1256,513
402,410,2248
625,1037,1635
2051,800,1648
2996,337,616
2784,412,976
119,1235,2068
1702,412,3129
2590,1252,784
1090,1282,1009
2666,992,3168
45,380,2534
169,1102,1393
713,502,1124
626,328,2292
2871,96,2744
726,1051,2622
740,775,433
1276,603,2050
1758,580,692
942,1026,1458
1831,1326,1159
2309,1307,1827
1774,167,3104
1796,1126,2003
1706,1238,723
187,363,1401
863,1459,791
333,1199,468
420,209,372
1380,93,1495
1132,496,497
1644,435,3498
2299,749,3429
1672,609,2503
1900,565,1521
1937,555,1340
467,1151,737
346,258,343
170,1279,1012
1050,20,2480
686,261,26
1329,856,1852
1587,390,819
1836,1392,3097
13,1393,2919
2912,1159,1905
2390,86,2085
1215,1328,1047
45,573,1418
1047,577,3300
138,166,808
1635,1156,1725
2631,495,2980
1272,126,1902
2954,64,1879
643,162,2711
29,1178,1322
1461,513,1575
1557,397,951
2186,134,1769
1732,572,847
170,1153,575
1413,1049,885
648,1479,475
951,1201,1957
208,259,969
472,277,48
611,1416,426
747,1079,706
2524,566,2077
176,629,41
869,1317,2885
1478,383,313
168,36,2328
1303,1394,3216
131,472,202
1642,574,2846
1093,197,1261
350,387,2554
2621,765,1375
2667,1396,2908
22,1239,3082
1528,1178,2583
758,655,2713
849,685,875
2300,378,1354
2996,1296,3021
2568,795,2939
2999,659,1295
1447,1150,2185
1999,1263,1254
2825,607,3397
2336,185,2485
957,270,2880
500,915,760
2878,153,405
2161,291,568
2507,213,2439
421,645,3058
407,13,2479
719,1006,1822
2493,452,912
270,116,154
2070,171,2044
1408,1309,615
541,276,702
707,1194,1814
2106,139,1993
1031,479,3054
2276,70,695
663,141,1704
2147,1473,2235
2181,921,1115
1358,1081,325
2256,1201,2068
1645,452,2541
2268,473,2241
734,37,1408
607,1045,3144
1984,905,2975
2202,1099,646
1125,1035,63
1433,1472,2482
896,1481,2584
2310,152,3129
418,1375,2028
2914,1273,100
418,1034,377
2766,1468,1094
2546,1119,84
2642,389,463
1388,652,1294
2222,742,659
459,1469,107
496,1151,773
1629,1273,305
1810,1310,887
428,719,1157
2319,1260,960
1833,1281,1572
1578,1224,1964
865,1006,2448
2553,1050,3391
1717,39,3381
2072,987,417
1097,1083,2153
789,722,2978
396,932,1907
484,1053,1857
2428,1374,2669
2905,136,588
2603,459,1894
2462,349,904
1857,950,1955
1701,440,2356
270,724,1810
1501,1484,2390
547,480,1239
48,800,2851
1671,880,326
2868,1163,1328
1810,1268,2725
1548,616,1496
145,1405,1509
105,649,1122
930,1152,1323
1567,368,701
2687,1152,308
2375,1162,1230
2665,1398,2310
2237,624,2034
2036,258,1860
856,530,1671
1450,1353,1870
236,849,1933
2245,392,85
681,1468,1214
1428,760,2614
812,641,3061
2275,1126,2074
2435,7,1687
1370,1104,3413
775,1383,866
2581,532,392
1382,145,1746
1638,1013,105
2014,764,1191
1400,1223,1552
2982,1377,3171
2572,1447,1346
973,1492,2904
2266,1423,1251
1127,579,2721
1639,1306,3269
781,794,3291
869,692,487
883,1318,781
2459,1426,1437
2120,1299,1742
1404,1473,1649
779,1050,1416
2097,1276,2877
1524,1113,2096
85,1482,2567
1685,869,2219
2317,967,884
1308,328,605
2622,1474,3376
162,1267,959
960,178,3239
2575,539,889
1575,264,1693
1908,316,826
1731,141,2753
649,792,1827
1626,1155,948
508,1464,438
1322,1253,2958
239,932,2380
2538,1318,2037
2964,603,1225
989,457,2117
861,667,1565
844,812,110
1324,1221,600
369,140,1548
1295,679,214
470,449,3205
1569,864,811
1420,572,1346
1928,1414,892
914,711,1280
2046,1211,2706
1217,543,2443
1613,1265,3144
1809,517,992
2671,831,2206
1595,288,1885
2725,159,2174
2747,239,406
2862,803,1770
486,526,1665
2139,720,250
1263,714,2499
2937,255,3073
543,1342,2774
610,1292,2120
780,217,3225
1407,448,932
1621,204,1133
2315,689,1224
665,1096,104
2988,1290,2451
918,97,850
350,710,2934
2551,599,1321
456,992,33
2528,1167,3055
2622,1344,2985
1848,1275,3064
954,1348,1581
2651,410,354
1946,316,1489
1218,898,2038
854,1473,1300
1744,1306,3382
2264,693,2431
58,848,1981
2223,1122,532
2053,1011,1021
478,1350,3206
1580,1017,215
628,240,41
6,991,2166
449,881,2024
1119,144,1798
69,159,1472
2708,588,821
2694,240,3422
112,1478,1727
1416,287,1481
2230,1370,1340
532,457,1230
2333,276,2100
2201,1355,1039
2906,384,3150
982,27,1047
1413,145,2278
2669,1313,3499
2,1169,2425
115,535,159
853,275,2755
2101,900,2971
1322,939,1889
1224,658,2035
631,1318,3348
1387,1056,2206
1504,373,3114
1772,766,2668
2018,495,2597
1733,468,2433
1686,357,381
2740,712,2162
837,400,181
2311,398,3281
2469,315,265
1521,1284,1062
1115,314,1611
254,917,2639
960,47,2745
863,629,1375
77,103,2574
848,1256,3072
2275,1216,2274
756,333,474
2078,804,1454
2169,1115,2444
2570,1001,2725
2282,1497,2421
41,425,2612
805,688,1549
2471,1434,1973
520,76,2758
1317,930,3243
357,1263,2564
59,822,1150
1270,697,3068
120,1243,2210
2083,1072,2785
275,379,156
549,1236,1230
1111,1335,793
2866,1156,896
2897,979,3358
75,743,312
2722,1432,444
1638,741,700
202,744,909
95,426,1851
2004,975,2847
906,603,2140
2248,1213,1634
1811,199,171
1659,438,2170
1159,234,2665
883,462,1867
467,477,1306
1378,924,1199
2371,767,52
1698,1229,3352
2350,305,2397
1867,589,548
2976,1486,769
804,228,834
1765,1363,589
1936,757,2780
279,878,755
1276,794,402
1630,264,635
1299,97,3257
1493,315,933
1328,1227,2589
66,610,2046
1556,1297,1557
2894,918,2125
1249,175,1538
1977,973,2604
969,374,1122
1168,1182,1850
456,810,3079
1031,198,2663
1922,565,1678
1465,636,3020
906,1403,2404
2506,390,3316
46,1136,1382
1312,136,1803
2260,750,3122
2462,830,206
2643,957,2610
1302,553,547
1940,481,3081
2617,306,2687
948,724,1883
777,83,3013
1457,158,2254
2575,1021,3081
1892,1176,1474
1576,1483,2548
1575,1055,2203
685,742,2566
837,232,322
2656,1426,3249
1048,1027,339
1623,763,2486
373,1136,3253
596,492,2019
75,684,1405
97,1426,1153
1506,1033,195
2026,1118,2905
2307,1459,2159
423,1267,793
2189,1475,1391
1528,660,2906
522,420,964
1037,1461,1456
125,264,3409
1632,365,2110
1204,335,2357
958,346,3111
1091,1067,1275
2469,245,1000
2098,92,1671
1061,709,545
411,715,1719
2316,686,1043
440,194,3242
1415,632,988
2094,1052,1922
975,268,1492
2980,1012,2485
169,645,2392
933,1355,1144
2,851,1091
462,1264,2030
2257,375,3487
2229,917,499
774,697,2316
2398,1175,3262
2036,707,3107
2067,1436,1600
