grocery,food,other
235,255,802
1783,363,2382
2157,729,3107
1254,388,909
611,163,2033
1856,305,2337
1716,488,136
1695,443,1715
255,1057,322
2312,155,3237
858,467,2336
2224,493,3477
1607,144,1216
227,716,2714
953,177,2882
1038,698,2372
582,1457,2733
1618,286,1618
2391,1266,3327
2640,72,323
2457,382,3171
1889,612,2559
124,475,2200
582,830,2676
1333,1179,528
2174,996,678
1058,44,1947
1670,175,3438
1178,327,1779
1939,435,2783
835,372,1709
850,1374,327
1346,352,716
2827,405,1559
156,867,2915
1779,783,2485
679,1196,57
1467,477,2933
69,794,1859
807,505,1041
198,1125,1473
1846,42,3271
2803,297,2381
2035,151,2718
1240,1100,3231
2929,957,696
945,201,1803
1875,510,3474
1018,912,934
612,1027,1076
1212,869,1984
1276,271,1751
2644,549,3235
1817,776,2073
732,283,3466
426,308,2062
2141,516,1984
547,834,1694
1396,1016,2480
2068,1278,2520
2566,421,181
1180,543,2320
431,11,1663
99,796,156
401,943,2093
1048,86,2674
2566,152,2849
1390,528,374
257,208,1310
1026,1134,521
994,1130,559
1164,1190,2441
197,1193,2300
2032,243,1039
434,776,3356
370,751,773
2749,423,911
998,1116,2462
2973,265,2485
2775,1464,3462
2315,373,3104
2717,1073,3085
321,1049,692
444,1338,448
2184,826,121
1667,56,3499
2254,1016,1285
2818,142,2300
2740,40,276
397,311,2884
2178,42,2335
2774,1134,880
1353,432,2034
1974,745,1281
661,952,2320
174,586,558
227,1170,66
345,592,2525
792,290,442
2062,639,2017
1985,1280,356
2716,1193,1301
837,85,1441
2520,701,2926
850,702,1146
433,1231,304
2997,709,2228
2057,128,2371
2864,1340,2770
1527,555,2713
1476,754,2780
2082,1433,95
681,304,2444
142,1152,1762
2345,557,2848
653,1491,2452
2144,565,3072
2400,154,2486
458,1044,1284
1050,394,1901
2324,854,3267
633,1257,2278
1743,920,1444
2809,1354,2164
1620,1162,1824
1999,343,2688
571,827,1788
2210,451,3042
2407,241,1418
1488,927,152
592,1390,915
286,1467,2286
2766,68,1930
2620,306,2690
2824,1004,3083
1696,1041,48
428,1076,553
2349,1069,95
1554,578,955
182,908,237
2980,1227,746
402,261,1897
1063,580,3329
2309,1499,765
2504,1088,3095
1586,72,221
2031,449,2513
2639,18,2341
724,359,1665
53,517,1977
2774,157,1990
1759,262,2396
956,322,2982
2692,631,242
2221,939,1444
2000,333,2894
1215,652,2254
860,134,24
1244,852,3462
1634,377,1233
2984,449,259
2969,586,2600
1326,504,2678
1870,702,2729
225,52,486
1776,876,2298
2370,1471,115
1527,761,1130
1948,500,1887
710,473,3362
2456,558,1833
1048,133,3195
2071,742,174
1961,1492,2074
2701,314,2924
520,644,2053
2764,1368,1298
0,775,1584
780,952,297
183,1466,1402
1213,226,294
2033,1160,683
1428,762,1248
151,740,2156
1492,1179,1483
1314,651,681
331,318,423
2524,1290,2731
1879,159,439
2753,443,2359
709,297,1239
2797,1026,1884
1579,830,1970
11,1058,873
733,1200,1751
604,751,2994
2494,379,3406
147,1105,2230
1157,758,1459
2984,215,2440
1778,1234,3271
730,864,2103
2103,103,600
210,522,2493
1813,1408,682
2571,982,3099
875,690,1992
184,961,1091
2269,1229,2211
2244,1001,3208
1409,132,211
2602,38,2412
631,1438,566
2013,740,1661
2926,368,2591
2814,624,3180
2988,877,2455
282,890,1055
1759,627,1227
2341,462,2770
448,451,3223
1103,43,1061
1053,505,412
1101,1029,1711
1479,1256,2559
2109,871,211
1285,151,2434
540,851,2753
1180,930,2283
2866,1378,1242
1721,639,225
654,1197,1236
2348,847,1199
1662,890,3325
2201,78,3407
1523,244,2656
966,297,2299
1744,61,2388
2900,870,1084
638,1482,2625
1156,702,3290
1514,363,2874
2758,731,1790
142,622,1337
1596,403,441
1461,1207,928
698,419,667
384,70,3017
333,1202,1379
47,436,1102
330,1064,1265
1496,45,1095
1838,339,1073
483,15,554
2948,1064,3093
2017,1089,60
265,21,3460
331,1413,2681
51,894,2576
1300,1254,3051
244,943,3398
855,890,2031
1684,259,1003
224,1247,3042
2742,242,1685
430,699,34
2946,46,1082
2757,523,3482
1732,659,3424
1843,1121,1549
2752,687,2594
712,372,1006
2258,177,1106
953,877,2843
2303,1010,309
259,457,2385
1398,1315,173
314,96,2111
2821,1381,2185
2617,910,3090
2723,259,1499
2779,824,2746
1453,296,2212
2240,1036,0
1216,1138,2892
2257,75,305
1472,1215,319
2511,230,732
2526,914,2734
389,425,3437
562,500,583
1002,1393,2424
2928,847,3346
1100,726,493
304,1320,299
2678,201,2174
2529,297,370
229,738,1702
1998,947,1901
827,576,2112
406,251,1506
2901,869,1055
744,894,162
1183,1494,850
739,762,1372
2672,1286,1836
393,590,688
2194,253,699
1417,839,226
706,179,3216
2547,467,3192
39,665,3493
2090,513,2696
2466,390,2995
1344,187,2388
2455,13,1155
2096,916,583
1582,208,3085
1957,321,2652
1942,311,3087
2968,468,360
824,996,749
592,61,3117
644,899,553
2344,253,2626
1648,346,2114
2957,589,1242
2859,1188,104
2357,43,1537
311,1140,139
1756,648,1959
2702,84,1212
836,1299,1915
78,1312,2213
1130,795,3226
529,1425,425
2105,584,2837
2370,1287,2170
332,1246,115
1861,56,3099
393,632,3275
2139,1387,1050
1573,1392,2936
2370,1141,594
773,738,1857
2512,1166,719
1219,817,1718
2493,557,164
1426,1076,2912
1098,483,1134
1506,436,3390
696,195,441
721,1387,336
2722,1121,3321
1774,587,461
1419,662,2398
588,523,3030
1413,74,1639
1746,357,1906
2226,1095,2565
590,1355,3474
586,299,89
2681,415,437
2840,344,367
2445,1349,618
406,1177,1770
1261,1407,3490
2214,812,2935
1826,41,2565
2358,379,1519
1066,457,2511
2976,306,2419
647,264,1100
1862,1247,119
2838,864,1037
1613,1172,2062
1232,691,2833
105,1354,1113
2625,596,1912
232,1,2675
151,717,201
2398,146,2851
2220,333,1822
2277,243,94
1341,544,1005
769,740,280
1875,567,1541
566,144,416
176,437,2905
2596,306,2713
1257,667,965
2811,1151,249
1729,1365,146
302,969,278
384,1435,1675
620,1324,3025
2374,976,1144
2165,340,872
952,1169,2773
2492,655,279
2926,715,3200
556,1364,3184
1086,1169,312
779,302,273
460,916,61
530,864,2006
951,671,2446
508,1392,1502
2066,995,2181
109,252,2964
903,933,2901
1443,1142,2190
300,118,143
960,1470,317
2372,395,1216
302,52,1551
376,1265,1551
1007,1372,25
396,663,215
1639,632,2360
1864,896,1458
529,114,3411
768,310,183
2548,66,1461
1833,839,3206
2222,133,1489
2867,1167,1855
626,1181,2720
450,60,3284
1103,1038,631
1295,240,2729
2757,575,177
1277,533,3494
380,70,2300
649,726,1000
444,497,65
1975,1343,1852
895,305,1375
127,562,3283
820,902,2996
235,981,653
1705,406,1616
1150,152,3051
1451,540,321
1746,1084,81
111,115,1264
1780,815,1830
2460,49,1471
1982,55,135
2341,295,2704
2978,614,731
2263,572,476
124,468,2729
2633,1414,2758
1744,375,3236
2733,78,3219
1421,704,2445
2129,1050,2345
1877,452,1219
2609,643,1649
2380,1031,3386
1287,921,1880
2470,703,704
2193,408,58
349,582,2246
72,366,678
1335,548,2432
1458,956,2309
1939,776,1212
2604,588,2638
307,86,2618
941,94,360
8,1272,1742
2294,715,390
1860,1033,1437
1738,1388,2037
1639,1476,975
2472,585,3395
479,1079,1883
369,995,2611
1138,1360,2802
90,1490,403
183,1466,2658
10,1055,2622
61,1275,3430
1684,935,235
2148,147,1127
2424,854,1981
2912,884,2332
1166,131,1080
1971,603,2882
1349,1244,2075
373,599,466
1502,447,3155
901,958,912
103,528,3347
330,820,1233
1572,566,3222
425,500,271
1330,15,3449
2008,1253,907
1726,805,1911
252,5,3295
194,1038,34
1871,271,1016
67,1407,3296
2338,1054,3015
812,316,383
121,614,2584
1036,988,2386
2184,1403,1181
1046,611,3351
2692,658,815
1660,1159,3428
973,169,1487
1135,756,548
1208,1045,2468
937,1289,797
2674,18,4
2356,514,1470
1640,194,2125
957,381,843
618,202,898
2388,841,2400
402,1344,275
708,1064,2455
254,752,2351
1302,303,2928
1081,1136,822
683,258,1630
973,989,1987
1001,54,1427
1497,795,3124
233,306,3397
2141,266,840
2515,336,2693
1184,52,2146
588,1353,3066
2580,1162,2742
84,334,3128
1396,607,1141
1516,1355,153
394,697,854
2348,828,2713
15,1134,1575
120,371,3309
2441,614,2418
1808,286,2249
521,340,93
91,328,1684
322,1223,1281
2975,1173,544
1047,1377,5
1713,426,2679
2928,1030,577
2388,393,2931
452,973,2419
391,265,1715
810,256,2606
2237,1489,2306
948,1456,2083
1367,1490,427
2273,748,1047
1514,1223,1726
763,378,1811
2737,340,1884
1743,79,2613
2991,1168,2404
2686,421,972
54,783,654
2557,1046,611
2166,1424,837
2151,308,1323
196,461,2522
2906,589,1870
2593,901,2324
1129,957,1841
129,1225,928
1036,523,670
1121,406,2050
208,1102,2859
1172,718,1505
831,1061,1993
203,183,966
932,187,1075
2227,750,461
2273,808,113
2228,661,2072
1722,933,2819
2626,308,1574
414,534,3392
1246,480,35
463,846,2699
724,1184,1691
976,1089,3169
1647,1136,1361
901,445,505
1606,421,3263
164,1027,1813
1376,1312,2759
2852,285,3312
2050,901,1802
806,1341,702
2023,1386,1117
1938,1093,1271
121,711,2640
906,1155,3138
429,942,1058
1097,1399,2092
2332,653,3283
1233,722,2630
481,147,1161
2128,663,2718
1459,1105,2992
1501,1125,1523
2254,1261,1050
2423,739,3147
2329,487,28
863,1080,2688
1031,483,2945
1329,570,230
2797,1140,702
2983,1497,545
1496,1348,1361
2115,667,2458
1584,1279,857
29,33,2109
1732,984,3100
794,1455,1399
2689,1158,2230
503,484,45
2604,1218,2941
2200,108,2722
481,1083,3452
1359,753,616
290,82,2810
2661,1364,1011
1800,337,775
954,751,338
2859,1369,3218
2874,103,2934
717,405,2756
994,982,2453
1614,716,2630
1957,1257,349
1549,361,414
2735,424,2066
2488,893,761
1869,583,2681
339,427,1305
1533,1335,1440
734,148,2845
907,333,1315
1135,143,1893
351,613,103
1266,1201,1223
19,1449,2401
2192,1004,658
1561,1474,2968
1860,1490,497
1933,788,699
255,1278,683
1200,562,3398
1354,633,2042
1169,336,742
2698,602,740
825,1409,1961
197,746,185
1013,97,1282
2260,926,756
302,947,845
933,640,2951
1737,527,2445
1530,664,2775
1919,971,22
104,1180,102
2810,287,3306
1454,609,1262
1740,1241,149
737,1242,3252
1222,1477,698
1740,23,103
975,56,3131
2048,303,3062
43,605,2957
344,260,1180
2660,143,1901
609,501,1489
369,214,3498
2098,869,3443
1367,532,1303
1446,417,1963
2261,1205,3132
2133,1376,840
2212,901,105
673,1031,1382
144,505,3137
124,489,1295
2472,355,3075
1153,1187,2666
676,1440,2266
1812,1420,710
1272,428,370
1342,1219,609
654,763,3098
1206,119,2775
2448,1034,2777
2481,968,263
1525,339,1938
2846,1261,2117
488,577,1270
2198,969,1684
1005,221,3034
1965,1457,2296
2973,1210,680
2764,118,2920
226,1244,606
2661,652,2528
910,1001,1702
1228,399,1308
1377,374,1843
1564,317,2882
901,997,592
2206,652,2356
650,1043,2207
2138,295,2683
1328,165,111
1289,926,2618
2729,294,2457
131,153,740
1826,187,1589
1540,901,2495
1037,987,65
1428,175,3296
2526,790,1619
796,1015,679
2141,679,3098
2376,1468,3354
2292,1013,1140
2255,958,753
1252,786,3449
2658,1365,2601
1121,1455,2080
1303,1204,2915
106,985,160
2065,1412,1008
2711,1342,2767
1256,1340,2008
1374,314,2706
2216,508,135
725,759,1829
150,155,2948
818,196,3044
308,660,2786
2116,1037,1035
2042,666,3270
1548,1127,1390
2652,1160,2876
40,490,269
1048,982,2521
2322,759,3065
2107,683,3162
1356,1208,2331
2397,817,2396
2037,3,5
1949,656,1499
626,303,2408
136,1154,1504
2564,749,1837
254,1080,2985
2833,695,3107
2740,467,640
357,1284,1886
2800,694,2625
2742,1077,2442
376,660,2555
703,1198,974
2239,1103,678
544,438,2018
2831,320,177
377,1150,2709
596,323,677
2811,367,955
1483,564,651
1078,1209,406
1439,1278,161
2088,547,1607
870,120,1743
1827,447,1843
1070,987,1411
929,944,1065
177,382,2621
558,1169,3192
1771,17,1408
2400,750,1549
2490,139,292
2323,86,1548
1104,1101,908
563,1137,187
2022,207,559
866,1435,2920
1083,934,2744
2428,919,1830
614,786,260
793,413,140
2764,1253,2554
2417,530,502
292,451,1659
1944,1034,1254
1075,883,1338
1359,1419,961
432,883,389
2465,1206,1633
1971,879,1674
2806,728,1826
1475,47,2906
535,238,1014
1591,1215,1437
1389,735,1571
2328,1051,2838
1473,243,1080
2337,1270,1327
2292,1305,1958
270,753,2982
2527,454,1571
803,1317,2566
1641,729,2528
146,199,111
1841,1161,1857
2870,321,664
1785,763,918
1224,44,1583
2759,339,2732
1103,656,2121
133,346,670
304,1122,1259
472,140,2484
327,1485,3260
2047,391,1454
887,1427,2109
1320,144,1025
990,1438,680
189,249,3085
2720,698,362
2684,1226,3315
2130,868,646
748,169,1803
2307,1428,1294
2682,117,208
853,1450,1020
1834,53,3036
2631,309,2352
754,841,528
2627,605,2938
41,1357,3193
1519,328,110
1879,1437,2438
1205,1105,2750
2352,1419,794
792,131,3234
850,835,1917
2648,480,2867
2780,143,2810
752,236,3420
2554,918,3096
2537,1305,767
2682,351,2920
2814,1423,248
937,205,191
1090,350,2401
2929,150,350
98,1420,2816
38,888,101
2790,1416,3066
111,925,1728
996,192,3061
1524,1418,1899
1297,710,446
1487,514,785
2448,265,3206
2808,980,1558
1853,582,2099
1537,960,343
1457,817,3138
1145,229,1671
2324,1403,3244
2520,737,64
2780,689,1886
429,1465,1675
934,745,1509
1847,624,1711
2143,288,869
1714,859,1901
178,931,2502
1306,0,3419
191,1141,544
500,1411,3384
2387,707,171
791,122,82
2696,807,3379
2522,505,306
523,534,2454
505,1258,3449
748,266,3026
726,1072,1854
715,385,40
2069,943,2469
2846,1330,3207
1982,78,963
326,665,2799
2863,896,2672
2385,1204,149
1031,1330,201
2208,114,933
2662,267,1356
451,1493,2081
2734,900,2042
2992,804,2534
2055,38,866
3000,1200,1638
1074,80,943
375,722,1143
2620,572,3487
997,888,407
898,1195,2763
661,608,130
1354,1413,2739
1724,430,3027
189,1270,2248
991,408,308
35,638,42
46,672,516
401,247,711
280,461,2267
2687,1098,1067
794,1432,28
1684,1288,2436
2218,1416,2411
2550,20,117
1692,671,2069
1973,1413,2189
2338,457,1576
1226,412,3013
425,831,2601
2597,717,1037
2383,885,2297
371,1046,2337
32,875,530
1547,842,178
1557,526,2331
973,429,2633
441,1343,1901
2878,427,1070
254,602,2426
1689,1005,841
1278,987,2457
2479,42,1641
2085,587,2594
2300,819,867
44,27,1955
1656,470,2365
2263,1015,2972
765,1163,1560
964,241,2185
164,774,312
348,656,1554
2925,1349,2289
1427,351,473
2335,803,1465
149,377,3331
914,476,615
1717,60,2640
164,455,1435
1841,257,3238
99,1019,2250
353,1488,2753
2938,1161,3456
2765,1200,1145
381,630,291
2438,725,675
2,1327,2383
762,863,875
2141,605,2768
1672,695,3250
759,299,375
85,771,2973
653,1099,1324
64,46,847
642,797,499
2731,1336,1862
1665,1154,3128
2411,1197,2962
1759,803,63
964,1133,3014
737,1221,357
497,170,2268
534,834,1078
859,865,2791
1567,1033,1092
2104,1082,2278
1633,647,3205
1368,1274,521
775,1280,2904
1433,1113,841
715,56,72
258,255,1437
2417,838,151
1871,439,1520
539,508,3079
487,320,1152
1364,1368,1388
306,1277,1083
1607,166,1173
2358,953,1475
1221,542,1357
2182,332,2750
597,1136,96
56,456,1074
1324,325,867
1098,416,1504
448,330,148
2089,431,59
1316,427,2353
1774,1418,1231
854,960,1347
2057,1443,2601
1244,629,1011
2664,612,2829
2991,207,1851
2298,685,2595
353,287,2233
307,1482,2733
932,1216,332
1462,1332,314
48,1495,541
2215,1268,2596
2758,373,1609
1807,474,450
403,515,1970
1925,1329,3231
2713,81,275
2991,1481,2254
746,1175,1612
2294,902,376
2909,1237,321
778,326,3258
2842,1461,934
2463,943,510
936,1498,1138
1738,1053,279
1262,192,2030
1480,637,423
2371,478,2466
2050,701,1942
1955,873,2050
2773,605,3493
916,842,819
1391,1356,264
364,477,831
2407,500,1919
1949,937,2216
1778,588,1042
2762,205,776
2709,678,1633
2450,143,1049
2390,1140,1240
49,154,368
1259,957,806
1540,1038,832
1722,1231,442
2696,1424,2993
2411,542,1335
2242,909,577
1542,193,2793
2653,1139,2134
2875,527,813
1965,377,1521
2349,604,1582
640,10,2471
721,989,1863
2968,769,2615
648,1443,2988
1154,890,2700
2554,269,3272
1535,37,228
876,1044,524
1926,210,926
2750,211,1867
2630,1488,2132
1599,818,1086
2016,519,3131
2839,429,1989
2925,150,638
2269,581,2585
395,1052,1222
1776,1470,349
238,6,446
1393,303,143
50,647,1346
2986,1111,2569
2450,902,3048
2507,441,3460
2624,133,2384
2181,1405,1801
757,1417,1081
920,596,2689
210,405,2251
180,270,296
2954,1120,2611
1691,1142,1293
1124,456,357
2547,545,2026
1625,330,109
316,1036,3005
1046,749,1896
1022,505,1325
2509,1341,3367
1343,1333,2697
1865,1444,789
1422,869,2592
251,945,2765
1879,200,611
2379,1029,2884
225,1375,3009
956,1416,1202
2018,337,3079
2641,1167,3140
2534,760,2330
1729,1330,243
1288,663,164
847,143,1213
1533,1058,1769
699,64,2945
1537,303,1305
814,781,1237
515,516,61
2354,196,2704
2215,1232,3414
2544,340,2276
2743,1145,1531
623,1406,1272
1308,876,354
2631,1111,248
1550,80,2677
719,1458,2492
1260,631,1723
2568,672,2506
449,1419,3218
1464,1112,2591
1187,1344,3351
6,989,460
421,1345,1747
2692,359,1404
17,1308,3172
1904,509,2873
2189,461,299
1134,915,1384
1537,849,1356
737,0,3173
2873,657,2274
2225,1197,3254
434,109,1156
2952,1026,2086
2355,1,2069
950,1241,1241
916,305,1455
275,817,1489
1396,584,188
2654,963,1842
56,658,918
740,1457,2679
2046,1352,729
44,688,2383
109,195,1745
951,1419,3335
1372,266,1519
631,497,923
387,1334,3173
838,117,2670
2037,1330,150
1146,903,2164
2916,22,1293
1889,179,2075
175,130,1779
2169,1493,1265
1777,1341,3384
873,840,3383
1088,487,1331
2241,1153,2578
1005,601,1450
877,92,292
2771,1346,617
1663,1287,1399
1100,648,2615
2357,671,1970
2987,1307,157
376,650,1562
1038,87,525
1324,1078,917
305,720,227
1214,397,2631
1295,17,2048
1148,112,2310
1965,993,713
1574,1294,3387
1116,12,3235
560,269,2678
1859,1201,318
2441,1264,2337
855,654,2369
642,898,1775
346,119,1385
1889,1298,1289
2580,66,2844
132,746,2983
367,811,3257
1802,1312,603
2895,0,1165
716,121,2362
834,918,582
128,492,3152
2710,143,248
538,1225,2088
2312,292,2304
1771,705,4
318,619,2788
1932,664,2821
2076,1264,142
696,1343,2873
2828,1448,1420
345,1467,1815
2256,361,3054
495,1426,2253
1056,860,1324
1038,484,1442
2187,991,2875
2707,851,3005
513,830,2605
843,858,816
2170,300,2611
371,51,2286
1370,1372,149
596,704,809
1288,1173,3026
1017,279,228
1700,440,2621
2466,404,1787
1257,858,1074
2064,420,1509
1234,690,1708
1155,702,2715
2332,746,1552
1967,167,1703
947,929,53
1656,1259,1492
2182,1100,626
2113,995,843
1235,1402,2690
638,326,2923
387,1486,2872
372,1360,2517
185,1412,382
848,377,2332
2728,1244,3250
1169,468,2342
1340,740,745
274,910,1022
2883,39,1196
2092,513,1167
2150,1256,1770
1971,1050,2047
2930,1466,2545
734,834,1990
38,1480,3201
12,102,676
2400,1200,2701
1260,407,2352
695,149,2707
657,10,1699
1025,182,2285
2597,1229,1810
1437,741,2767
704,407,1905
1283,999,3174
2079,478,3151
2788,186,984
2951,1458,2674
1578,1255,370
2835,638,2276
2933,1240,1258
1758,948,644
56,12,2873
509,201,2540
1579,238,1646
1091,1286,290
1687,702,3311
2060,466,2949
434,681,1080
1311,527,2667
1008,787,744
1461,816,2697
1042,1046,1486
446,1378,1082
83,172,557
1297,147,2882
308,1164,1009
2664,1342,3274
494,117,1846
2452,1420,2906
2371,123,2427
1554,425,3062
430,1362,2009
2183,1464,3262
1190,502,2523
1207,366,2316
2331,748,88
1365,82,1125
348,1480,3388
2419,134,2096
1508,963,1343
686,961,1713
440,107,3240
27,214,281
2073,1260,3246
1171,552,1390
2022,1385,2292
2365,21,1103
1713,1113,2059
477,1447,2299
1191,1411,2830
2483,172,1836
2207,51,2672
1969,378,2192
311,195,3075
1747,123,1558
2568,54,1544
2308,170,3094
2514,1487,586
1582,1347,1978
1299,300,2876
360,738,1909
1926,655,2098
362,208,3278
2171,450,1226
2279,148,2612
1,785,905
381,486,3161
2077,936,535
1671,623,3324
2796,927,1072
427,924,3247
83,885,2517
1720,846,2579
852,900,1915
1002,1192,1487
1769,420,2179
1961,560,2917
1647,401,3087
28,1198,1360
132,1285,1233
2233,1046,3105
1742,572,2556
1026,291,2865
361,740,2660
1,172,2551
2763,965,1017
78,794,719
1956,802,1077
936,1070,2827
2087,1037,1252
1658,1413,1854
2679,460,3276
2258,1465,2765
37,231,3147
684,38,176
2752,1217,2910
2570,358,1364
2233,99,824
2449,320,559
1516,109,2870
2604,98,2458
1039,202,1149
1229,1227,2896
1894,641,612
2079,1265,2428
1444,212,2113
995,973,983
1152,1163,927
1149,119,726
541,1347,1940
1278,364,2428
2513,316,576
205,784,2148
1030,1033,2879
1835,738,2236
50,1090,1837
1146,639,1789
1313,1472,2478
527,605,2847
2388,827,879
604,1095,73
1336,333,2246
2967,112,238
2396,667,3068
1303,1281,2895
2092,76,1443
578,810,3085
721,1157,1749
602,448,1932
363,355,1699
810,188,101
142,1033,438
1071,308,352
2595,644,3276
769,243,443
760,683,2959
1534,1115,359
1544,474,3405
2485,1111,2898
476,74,2180
2745,1047,2579
1598,208,1294
945,663,1872
2139,205,2392
1469,726,2316
2455,261,3499
880,649,996
711,773,1934
789,334,2256
2371,540,2658
2591,1230,1994
1556,24,2215
889,314,3469
1571,1307,2755
2413,597,2194
1462,988,801
1287,777,1710
1404,518,3264
2686,227,46
2653,964,2821
2348,858,709
1642,190,2874
1614,1424,1291
419,1163,2500
1619,300,1447
1912,678,1964
917,726,2467
2409,111,1811
1494,1474,2374
804,679,1246
2117,429,2411
1581,273,1042
1964,857,2329
1908,411,1081
1031,838,1415
657,629,585
2204,916,3023
655,1123,3045
177,95,1527
901,1262,903
693,620,3156
210,264,659
1395,920,1650
2539,498,1505
2082,1010,3245
520,775,1601
881,206,1305
2360,1377,3490
2738,629,1532
2811,330,912
965,254,1632
1989,192,739
1737,780,3045
1693,651,71
1715,1203,1125
1481,180,3409
957,190,103
2786,1073,384
2107,1491,2918
1886,1285,2603
635,3,3007
681,157,1098
679,1268,1372
648,596,2150
1485,1449,1186
2343,571,2162
1619,704,173
2347,955,1962
39,569,716
270,161,1558
68,245,535
1697,58,90
2056,916,3071
2573,761,842
858,544,2758
1928,381,222
1386,549,716
1511,1453,652
1915,330,2334
1815,1244,1771
1598,1034,224
146,720,1194
1684,1217,831
197,645,1731
2632,652,2761
142,997,3121
389,335,2855
